season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,label,prediction
4,1,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,53,51.0125
4,1,11,0,0,2,1,1,0.24,0.2576,0.6,0.1045,19,18.925
4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,8,8.5875
4,1,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,2,3.3875
4,1,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,4,2.7291666666666665
4,1,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,7,3.2625
4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.194,41,17.8625
4,1,11,6,0,2,1,1,0.22,0.2273,0.69,0.1343,149,98.325
4,1,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,387,294.075
4,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,588,510.5125
4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,363,256.2125
4,1,11,10,0,2,1,1,0.3,0.2879,0.49,0.194,230,148.1125
4,1,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,216,164.7625
4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,248,193.325
4,1,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,278,185.925
4,1,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,240,168.6875
4,1,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,272,171.1
4,1,11,16,0,2,1,1,0.34,0.3333,0.46,0.1642,402,266.7875
4,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,627,458.8125
4,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,497,460.0
4,1,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,371,284.3875
4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,228,173.85
4,1,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,151,142.25
4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,153,95.125
4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,205,56.075
4,1,11,0,0,3,1,2,0.3,0.2879,0.56,0.2836,283,21.4625
4,1,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,92,10.1
4,1,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,74,5.75
4,1,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,11,2.8375
4,1,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,9,2.775
4,1,11,5,0,3,1,2,0.28,0.2576,0.52,0.3284,27,21.4625
4,1,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,118,96.875
4,1,11,7,0,3,1,2,0.26,0.2273,0.56,0.2985,319,310.675
4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,601,523.45
4,1,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,368,263.7375
4,1,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,178,141.85
4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,147,145.25
4,1,11,12,0,3,1,2,0.32,0.303,0.53,0.2836,212,159.6625
4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,181,156.0875
4,1,11,14,0,3,1,2,0.32,0.2879,0.53,0.3582,161,141.725
4,1,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,198,151.0125
4,1,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,273,223.85
4,1,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,517,437.3
4,1,11,18,0,3,1,2,0.32,0.2879,0.53,0.3582,465,424.55
4,1,11,19,0,3,1,2,0.3,0.2727,0.56,0.2985,319,268.0125
4,1,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,256,192.675
4,1,11,21,0,3,1,2,0.32,0.303,0.49,0.2985,126,150.825
4,1,11,22,0,3,1,3,0.3,0.2879,0.56,0.2537,60,83.875
4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,40,44.5
4,1,11,0,0,4,1,3,0.28,0.2727,0.61,0.2239,15,17.6125
4,1,11,1,0,4,1,3,0.3,0.2727,0.52,0.3582,12,12.9125
4,1,11,2,0,4,1,2,0.3,0.2879,0.49,0.2239,6,4.8625
4,1,11,4,0,4,1,2,0.3,0.2879,0.45,0.2836,10,3.4
4,1,11,5,0,4,1,2,0.3,0.2879,0.42,0.2239,35,23.7375
4,1,11,6,0,4,1,1,0.3,0.2879,0.39,0.2239,124,100.35
4,1,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,423,308.2625
4,1,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,668,581.2875
4,1,11,9,0,4,1,1,0.32,0.2879,0.31,0.3582,275,307.7375
4,1,11,10,0,4,1,1,0.32,0.303,0.31,0.3284,161,164.45
4,1,11,11,0,4,1,1,0.36,0.3333,0.29,0.3881,171,169.8375
4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,235,193.325
4,1,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179,228,282.9875
4,1,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,182,269.4375
4,1,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,233,268.6125
4,1,11,16,0,4,1,1,0.42,0.4242,0.16,0.3881,339,327.6125
4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,592,548.65
4,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,507,546.15
4,1,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,373,335.95
4,1,11,20,0,4,1,1,0.38,0.3939,0.29,0.4627,245,214.45
4,1,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,233,183.0125
4,1,11,22,0,4,1,1,0.34,0.303,0.42,0.2985,161,128.4625
4,1,11,23,0,4,1,1,0.34,0.303,0.46,0.3582,87,87.9875
4,1,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,55,38.0
4,1,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,20,18.05
4,1,11,2,0,5,1,1,0.32,0.303,0.53,0.2537,12,7.4625
4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,9,4.925
4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,14,4.9875
4,1,11,5,0,5,1,1,0.3,0.2879,0.56,0.194,27,22.1125
4,1,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045,131,86.65
4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,341,267.85
4,1,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,693,588.3
4,1,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,327,305.9625
4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,197,200.2625
4,1,11,11,0,5,1,1,0.4,0.4091,0.47,0.2985,251,251.5125
4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,262,309.25
4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2985,299,305.6
4,1,11,14,0,5,1,1,0.46,0.4545,0.38,0.194,274,304.0
4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,356,322.3625
4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,434,352.6625
4,1,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,654,561.175
4,1,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,496,558.25
4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,361,290.3375
4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,255,186.25
4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0.0,199,180.4875
4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,163,128.6625
4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,162,86.325
4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,122,60.2625
4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,76,52.0875
4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0.0,44,50.6375
4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0.0,20,23.5375
4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,6,7.4375
4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0.0,10,6.9875
4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,16,22.925
4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,71,36.9
4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0.0,146,146.0
4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,259,223.125
4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0.0,350,300.95
4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,466,358.0
4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,606,574.725
4,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0,651,615.45
4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,627,634.625
4,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0,567,606.8125
4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,605,550.6125
4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,501,393.9
4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,359,315.525
4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,283,292.2375
4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0.0,192,198.3375
4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,220,140.1875
4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,193,140.5625
4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,146,90.85
4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,124,57.55
4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,108,61.0875
4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,70,47.7125
4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0.0,48,31.7
4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,11,8.025
4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,12,7.625
4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,19,28.8875
4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,68,47.5625
4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,119,117.675
4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0.0,273,217.325
4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,405,301.8875
4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,504,439.675
4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,585,564.5125
4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,686,616.9875
4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,654,632.625
4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,724,578.0875
4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,653,536.5
4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,493,482.2
4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,405,421.175
4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,277,340.7625
4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,200,202.775
4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,171,134.8375
4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,134,99.425
4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,109,78.4375
4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,49,62.4625
4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,30,46.8
4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,20,34.7125
4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,4,15.025
4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,4,9.4125
4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0.0,24,11.0
4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045,71,68.025
4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0.0,264,68.3125
4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,540,276.225
4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045,397,269.2
4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642,266,297.675
4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,367,300.375
4,1,11,12,1,1,0,1,0.56,0.5303,0.64,0.2239,419,286.5375
4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239,420,297.725
4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,444,292.45
4,1,11,15,1,1,0,1,0.56,0.5303,0.64,0.2537,382,284.0
4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,434,453.175
4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,596,525.1
4,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343,551,444.075
4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,353,360.075
4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836,304,232.0375
4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,155,204.8125
4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537,112,162.25
4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,63,72.1125
4,1,11,0,0,2,1,2,0.52,0.5,0.83,0.2836,23,22.0375
4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418,5,10.925
4,1,11,2,0,2,1,3,0.36,0.3182,0.87,0.4478,11,4.15
4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582,5,4.7875
4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881,9,5.425
4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836,18,22.4125
4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,50,63.7625
4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537,107,245.175
4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,211,436.95
4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,110,150.6625
4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,94,97.7375
4,1,11,11,0,2,1,1,0.32,0.303,0.7,0.2537,155,125.5875
4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,196,168.4875
4,1,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537,218,167.3625
4,1,11,14,0,2,1,1,0.38,0.3939,0.46,0.3881,203,174.075
4,1,11,15,0,2,1,1,0.4,0.4091,0.4,0.2985,217,181.2875
4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985,310,274.5125
4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,608,471.8
4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,559,487.8
4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,356,291.5625
4,1,11,20,0,2,1,1,0.3,0.2727,0.49,0.3582,223,173.025
4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582,187,132.15
4,1,11,22,0,2,1,1,0.26,0.2273,0.56,0.3284,135,78.7625
4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985,84,45.7125
4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,24,20.925
4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985,12,8.825
4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,1,5.25
4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239,5,3.3875
4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194,6,3.35625
4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194,39,18.3625
4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194,146,97.1875
4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,415,299.2375
4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,691,538.1625
4,1,11,9,0,3,1,1,0.3,0.2727,0.52,0.3881,332,268.875
4,1,11,10,0,3,1,1,0.32,0.2879,0.45,0.3582,171,142.125
4,1,11,11,0,3,1,1,0.32,0.303,0.49,0.2537,151,149.9125
4,1,11,12,0,3,1,1,0.34,0.3333,0.46,0.0,240,180.8625
4,1,11,13,0,3,1,1,0.36,0.3333,0.43,0.2537,214,170.3625
4,1,11,14,0,3,1,1,0.36,0.3485,0.43,0.1343,181,164.0875
4,1,11,15,0,3,1,1,0.36,0.3333,0.43,0.2836,260,165.6875
4,1,11,16,0,3,1,1,0.34,0.3485,0.46,0.1045,321,261.6375
4,1,11,17,0,3,1,1,0.32,0.3182,0.49,0.194,583,476.2
4,1,11,18,0,3,1,1,0.32,0.3182,0.53,0.1642,567,478.6875
4,1,11,19,0,3,1,1,0.3,0.303,0.52,0.1642,396,297.075
4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896,267,206.525
4,1,11,21,0,3,1,1,0.3,0.3333,0.56,0.0,213,184.9
4,1,11,22,0,3,1,1,0.28,0.3182,0.61,0.0,173,117.625
4,1,11,23,0,3,1,1,0.24,0.2424,0.7,0.1343,87,56.3375
4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0,34,26.0375
4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045,16,13.1875
4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642,7,5.6375
4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896,2,3.516666666666667
4,1,11,4,0,4,1,2,0.28,0.2879,0.65,0.1343,5,4.1875
4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,37,22.0875
4,1,11,6,0,4,1,2,0.3,0.2879,0.65,0.2537,147,96.5
4,1,11,7,0,4,1,2,0.3,0.2879,0.65,0.194,410,306.425
4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,646,524.0375
4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194,323,290.5
4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,153,146.925
4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,166,156.4125
4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,213,178.5875
4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045,217,179.75
4,1,11,14,0,4,1,2,0.38,0.3939,0.54,0.1642,201,169.0375
4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,217,178.4875
4,1,11,16,0,4,1,2,0.36,0.3485,0.57,0.194,342,251.925
4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,563,490.3125
4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,573,486.825
4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343,386,302.075
4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,285,215.4875
4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,224,167.8625
4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,153,114.6625
4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,125,83.8
4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,65,35.6125
4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896,21,17.1375
4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,9,10.3875
4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343,6,5.391666666666667
4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,5,5.6125
4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896,36,22.7
4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,130,90.8125
4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642,367,289.2125
4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,711,553.7875
4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,351,313.5625
4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194,198,199.0625
4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,218,244.4625
4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,290,261.0625
4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,278,311.85
4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,251,329.5375
4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,267,305.0
4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,383,339.9875
4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,580,500.6
4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,505,492.7625
4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,332,303.95
4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,227,182.2875
4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,178,175.0
4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,162,127.0625
4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,128,91.675
4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,106,65.5875
4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,87,55.6625
4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,49,45.4125
4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,21,27.75
4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,7,7.05
4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,11,6.15
4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,21,15.575
4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,78,39.9625
4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,168,107.8
4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,248,232.3125
4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,320,280.5125
4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,423,359.9125
4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,476,389.5
4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,525,434.4375
4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,555,433.175
4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,549,440.725
4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,469,383.45
4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,403,312.8625
4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,271,257.675
4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,253,173.0
4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,172,123.825
4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,139,112.0125
4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,145,104.25
4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,133,83.8875
4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,129,62.35
4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,95,63.775
4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,73,46.9125
4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,46,29.275
4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,12,7.3375
4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,12,8.925
4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,15,23.075
4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,42,26.5
4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,119,86.5875
4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,204,180.8125
4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,329,246.0125
4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,359,321.8375
4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,442,347.75
4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,447,340.8
4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,428,338.1
4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,407,396.425
4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,372,321.6375
4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,280,268.1125
4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,276,225.7875
4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,210,179.1625
4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,129,110.825
4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,110,99.65
4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,74,95.525
4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,59,59.25
4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,27,22.15
4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,19,10.2625
4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,5,4.7625
4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,2,4.5375
4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,12,5.15
4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,39,22.8625
4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,131,110.1875
4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,386,343.6
4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,663,573.0
4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,278,286.4375
4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,139,147.1875
4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,197,167.875
4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,242,185.875
4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,251,256.6375
4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,217,248.4
4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,257,247.7375
4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,380,269.8125
4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,619,531.325
4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,580,524.9625
4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,406,365.7
4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,259,210.725
4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,203,177.875
4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,113,104.5375
4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,74,62.4875
4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,29,22.275
4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,13,9.4875
4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,5,3.7625
4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,2,4.1
4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,6,4.8
4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,34,21.8875
4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,148,99.8
4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,418,360.5375
4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,665,615.825
4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,326,287.025
